Frame,FPS
4135,233.75
4136,273.90
4137,249.65
4138,236.52
4139,255.57
4140,261.40
4141,211.18
4142,164.24
4143,197.13
4144,183.05
4145,187.79
4146,218.04
4147,233.69
4148,100.42
4149,67.39
4150,267.49
4151,211.39
4152,203.06
4153,206.35
4154,240.99
4155,236.16
4156,282.92
4157,271.72
4158,248.95
4159,238.59
4160,211.39
4161,294.28
4162,285.30
4163,265.82
4164,280.86
4165,307.47
4166,231.06
4167,264.39
4168,269.62
4169,267.86
4170,251.57
4171,306.27
4172,169.09
4173,260.62
4174,291.94
4175,268.47
4176,260.83
4177,249.63
4178,291.63
4179,275.26
4180,314.10
4181,241.25
4182,244.11
4183,286.96
4184,235.95
4185,213.88
4186,222.51
4187,238.19
4188,273.91
4189,252.68
4190,247.51
4191,292.59
4192,312.80
4193,297.50
4194,307.36
4195,258.83
4196,275.54
4197,279.59
4198,278.76
4199,282.90
4200,323.85
4201,303.12
4202,291.85
4203,306.68
4204,261.95
4205,281.92
4206,284.78
4207,303.17
4208,310.83
4209,271.28
4210,244.82
4211,298.24
4212,291.68
4213,245.36
4214,297.58
4215,306.49
4216,322.52
4217,307.10
4218,313.42
4219,305.25
4220,277.02
4221,302.38
4222,308.10
4223,265.84
4224,330.29
4225,310.84
4226,287.64
4227,280.70
4228,320.64
4229,304.79
4230,286.04
4231,237.76
4232,233.13
4233,249.54
4234,276.93
4235,257.00
4236,268.33
4237,292.72
4238,256.62
4239,286.50
4240,306.79
4241,227.18
4242,286.15
4243,261.40
4244,239.30
4245,280.16
4246,297.72
4247,256.36
4248,314.41
4249,221.01
4250,260.60
4251,315.32
4252,300.56
4253,311.07
4254,298.27
4255,309.44
4256,287.58
4257,302.27
4258,264.40
4259,275.62
4260,284.06
4261,262.96
4262,230.53
4263,313.75
4264,312.75
4265,254.41
4266,305.17
4267,273.37
4268,313.54
4269,248.47
4270,288.33
4271,279.45
4272,311.92
4273,316.91
4274,224.04
4275,247.61
4276,304.30
4277,320.43
4278,278.71
4279,309.91
4280,280.78
4281,328.67
4282,289.81
4283,320.87
4284,308.17
4285,273.32
4286,259.94
4287,238.41
4288,281.80
4289,260.59
4290,316.72
4291,313.98
4292,285.40
4293,262.26
4294,270.84
4295,240.20
4296,251.67
4297,272.05
4298,257.69
4299,282.79
4300,305.37
4301,315.26
4302,294.72
4303,311.75
4304,313.10
4305,297.19
4306,338.07
4307,334.98
4308,324.41
4309,287.99
4310,273.72
4311,296.89
4312,211.88
4313,284.39
4314,281.39
4315,115.65
4316,212.31
4317,305.09
4318,295.20
4319,285.12
4320,260.29
4321,263.49
4322,246.15
4323,273.49
4324,247.39
4325,274.03
4326,283.52
4327,255.67
4328,278.57
4329,274.31
4330,260.10
4331,293.53
4332,285.54
4333,309.34
4334,123.63
4335,196.25
4336,204.44
4337,184.17
4338,251.49
4339,249.58
4340,251.30
4341,244.55
4342,240.64
4343,209.47
4344,95.14
4345,239.34
4346,219.11
4347,190.92
4348,202.92
4349,226.96
4350,224.36
4351,304.80
4352,299.78
4353,288.15
4354,269.46
4355,278.50
4356,319.44
4357,318.75
4358,280.58
4359,97.74
4360,70.34
4361,264.66
4362,281.92
4363,277.48
4364,274.20
4365,317.18
4366,271.86
4367,269.13
4368,269.85
4369,289.73
4370,288.78
4371,314.17
4372,276.53
4373,304.83
4374,218.44
4375,275.82
4376,271.89
4377,295.67
4378,300.78
4379,300.63
4380,309.94
4381,321.01
4382,278.79
4383,269.07
4384,306.62
4385,242.10
4386,302.57
4387,278.72
4388,238.79
4389,277.15
4390,284.85
4391,253.65
4392,235.16
4393,262.74
4394,252.64
4395,283.88
4396,259.59
4397,291.57
4398,248.70
4399,215.89
4400,220.57
4401,283.46
4402,229.86
4403,271.79
4404,255.49
4405,299.25
4406,283.93
4407,305.19
4408,290.15
4409,266.08
4410,288.87
4411,255.04
4412,283.35
4413,316.41
4414,279.99
4415,210.80
4416,252.64
4417,279.93
4418,221.44
4419,207.92
4420,202.19
4421,194.92
4422,278.17
4423,254.60
4424,280.68
4425,262.07
4426,231.42
4427,262.31
4428,227.02
4429,233.81
4430,255.66
4431,202.44
4432,242.67
4433,269.85
4434,208.61
4435,253.15
4436,201.60
4437,256.16
4438,268.87
4439,281.53
4440,171.41
4441,270.36
4442,243.16
4443,245.47
4444,237.02
4445,221.84
4446,198.89
4447,216.58
4448,204.19
4449,221.24
4450,224.67
4451,259.52
4452,251.05
4453,200.69
4454,193.63
4455,162.12
4456,248.76
4457,220.40
4458,225.21
4459,152.79
4460,231.40
4461,268.31
4462,283.72
4463,230.69
4464,176.47
4465,194.62
4466,236.12
4467,235.73
4468,267.73
4469,219.76
4470,207.73
4471,253.39
4472,262.12
4473,243.76
4474,253.75
4475,236.96
4476,272.56
4477,226.71
4478,243.00
4479,231.27
4480,283.72
4481,282.02
4482,250.58
4483,267.08
4484,274.70
4485,264.69
4486,266.16
4487,219.00
4488,253.75
4489,286.64
4490,291.74
4491,318.50
4492,289.52
4493,288.36
4494,302.47
4495,303.63
4496,279.66
4497,324.58
4498,304.58
4499,291.73
4500,291.64
4501,241.63
4502,282.45
4503,265.36
4504,263.15
4505,300.76
4506,259.79
4507,307.95
4508,304.74
4509,303.12
4510,305.25
4511,320.69
4512,308.26
4513,329.77
4514,329.94
4515,328.39
4516,321.40
4517,313.16
4518,277.63
4519,278.54
4520,296.04
4521,296.31
4522,264.62
4523,294.79
4524,310.56
4525,313.04
4526,270.67
4527,314.98
4528,303.74
4529,265.75
4530,292.00
4531,302.76
4532,313.98
4533,326.32
4534,272.99
4535,266.01
4536,277.64
4537,292.98
4538,256.94
4539,295.49
4540,261.77
4541,246.88
4542,230.67
4543,288.05
4544,238.00
4545,235.06
4546,235.49
4547,280.07
4548,252.47
4549,292.44
4550,278.54
4551,247.90
4552,280.01
4553,277.09
4554,309.81
4555,322.30
4556,294.81
4557,273.61
4558,297.55
4559,304.28
4560,311.03
4561,334.65
4562,250.63
4563,276.48
4564,184.73
4565,294.16
4566,243.34
4567,210.55
4568,319.74
4569,283.27
4570,281.40
4571,277.01
4572,236.24
4573,253.84
4574,254.89
4575,281.66
4576,252.86
4577,291.86
4578,252.07
4579,73.54
4580,77.26
4581,74.41
4582,73.73
4583,78.21
4584,80.18
4585,80.45
4586,82.59
4587,66.52
4588,77.28
4589,76.28
4590,81.03
4591,81.88
4592,78.51
4593,78.49
4594,74.86
4595,70.86
4596,76.93
4597,68.88
4598,70.10
4599,56.16
4600,243.19
4601,317.31
4602,254.80
4603,281.94
4604,325.55
4605,349.16
4606,283.03
4607,242.17
4608,227.18
4609,278.63
4610,278.28
4611,305.92
4612,256.44
4613,303.12
4614,259.41
4615,241.02
4616,208.29
4617,236.09
4618,302.31
4619,226.84
4620,252.29
4621,269.53
4622,224.00
4623,201.46
4624,246.08
4625,228.43
4626,207.41
4627,193.10
4628,209.56
4629,198.63
4630,232.12
4631,246.18
4632,265.29
4633,230.92
4634,232.44
4635,195.19
4636,228.55
4637,207.40
4638,244.66
4639,265.43
4640,150.23
4641,236.94
4642,203.03
4643,216.95
4644,230.75
4645,293.48
4646,280.14
4647,309.64
4648,222.88
4649,233.39
4650,243.22
4651,228.58
4652,255.16
4653,273.93
4654,310.02
4655,284.74
4656,287.40
4657,263.44
4658,276.94
4659,272.17
4660,247.80
4661,231.81
4662,241.70
4663,240.39
4664,231.01
4665,234.22
4666,237.09
4667,310.92
4668,308.23
4669,266.88
4670,276.24
4671,258.08
4672,249.48
4673,259.86
4674,255.70
4675,234.19
4676,251.11
4677,266.18
4678,237.38
4679,252.70
4680,257.15
4681,233.52
4682,227.77
4683,253.02
4684,222.05
4685,224.81
4686,216.20
4687,230.10
4688,214.62
4689,243.68
4690,253.05
4691,238.21
4692,244.54
4693,249.49
4694,290.61
4695,241.96
4696,288.70
4697,308.40
4698,262.51
4699,312.33
4700,313.05
4701,328.13
4702,258.57
4703,264.61
4704,288.84
4705,285.03
4706,249.24
4707,281.48
4708,281.80
4709,293.26
4710,319.06
4711,315.58
4712,284.13
4713,194.19
4714,242.36
4715,307.91
4716,303.92
4717,254.12
4718,257.39
4719,286.33
4720,230.18
4721,220.46
4722,251.18
4723,274.12
4724,258.11
4725,240.02
4726,319.23
4727,325.21
4728,223.84
4729,237.20
4730,245.06
4731,179.96
4732,201.53
4733,269.56
4734,268.98
4735,181.33
4736,219.79
4737,212.15
4738,215.19
4739,229.75
4740,241.87
4741,256.64
4742,190.06
4743,171.72
4744,181.17
4745,224.50
4746,216.84
4747,188.37
4748,250.25
4749,192.70
4750,292.18
4751,191.46
4752,284.34
4753,221.27
4754,257.54
4755,177.55
4756,245.56
4757,196.99
4758,181.93
4759,177.03
4760,283.84
4761,224.89
4762,153.13
4763,183.88
4764,218.56
4765,180.05
4766,312.20
4767,188.12
4768,256.67
4769,187.85
4770,294.33
4771,226.98
4772,245.57
4773,189.08
4774,209.24
4775,196.12
4776,277.05
4777,271.22
4778,397.61
4779,254.15
4780,329.29
4781,213.78
4782,375.09
4783,238.83
4784,407.55
4785,273.06
4786,194.10
4787,207.67
4788,244.36
4789,345.46
4790,321.27
4791,212.53
4792,385.27
4793,237.17
4794,348.71
4795,237.12
4796,291.79
4797,185.91
4798,294.78
4799,219.57
4800,336.19
4801,199.61
4802,206.63
4803,117.04
4804,279.53
4805,218.77
4806,273.78
4807,211.60
4808,297.02
4809,206.45
4810,312.58
4811,258.34
4812,321.19
4813,224.17
4814,351.20
4815,205.28
4816,308.84
4817,209.01
4818,284.74
4819,198.04
4820,246.83
4821,147.17
4822,265.61
4823,130.97
4824,241.00
4825,162.79
4826,309.48
4827,197.82
4828,311.30
4829,185.08
4830,192.15
4831,220.71
4832,263.82
4833,235.23
4834,278.00
4835,162.37
4836,246.04
4837,193.52
4838,254.09
4839,190.92
4840,400.66
4841,269.57
4842,375.74
4843,309.25
4844,411.71
4845,253.26
4846,394.48
4847,216.14
4848,324.50
4849,221.58
4850,249.84
4851,351.33
4852,225.77
4853,347.28
4854,217.28
4855,402.43
4856,220.74
4857,326.18
4858,203.72
4859,296.75
4860,151.74
4861,200.50
4862,188.03
4863,296.53
4864,167.39
4865,251.60
4866,177.24
4867,278.17
4868,193.45
4869,207.68
4870,165.80
4871,264.47
4872,197.55
4873,290.44
4874,195.14
4875,273.29
4876,207.21
4877,322.27
4878,187.08
4879,264.87
4880,104.76
4881,243.17
4882,201.63
4883,292.13
4884,228.57
4885,298.77
4886,216.16
4887,316.97
4888,198.26
4889,289.08
4890,185.59
4891,290.94
4892,208.24
4893,289.86
4894,186.15
4895,290.64
4896,183.38
4897,325.37
4898,214.76
4899,313.20
4900,221.06
4901,318.33
4902,221.70
4903,323.27
4904,188.91
4905,309.99
4906,202.14
4907,285.18
4908,86.38
4909,137.44
4910,75.04
4911,290.24
4912,215.84
4913,321.19
4914,207.16
4915,279.87
4916,183.37
4917,280.02
4918,195.93
4919,298.94
4920,218.14
4921,292.41
4922,178.78
4923,318.86
4924,212.49
4925,306.64
4926,197.05
4927,291.38
4928,190.97
4929,264.36
4930,216.32
4931,309.98
4932,257.40
4933,316.48
4934,214.05
4935,329.45
4936,203.19
4937,298.72
4938,188.92
4939,300.56
4940,192.82
4941,282.70
4942,185.84
4943,305.74
4944,193.34
4945,239.06
4946,204.40
4947,287.83
4948,198.29
4949,316.60
4950,216.40
4951,314.06
4952,209.63
4953,305.86
4954,202.36
4955,305.63
4956,218.08
4957,225.44
4958,197.04
4959,326.85
4960,211.99
4961,318.76
4962,246.18
4963,401.11
4964,192.63
4965,370.64
4966,279.54
4967,372.54
4968,240.67
4969,390.60
4970,363.68
4971,188.88
4972,342.38
4973,222.04
4974,332.02
4975,257.33
4976,325.28
4977,229.77
4978,386.10
4979,212.22
4980,267.73
4981,199.02
4982,324.36
4983,238.08
4984,324.81
4985,228.57
4986,312.86
4987,175.19
4988,274.76
4989,220.53
4990,314.01
4991,222.22
4992,283.21
4993,181.58
4994,293.16
4995,220.00
4996,335.08
4997,172.22
4998,222.55
4999,196.70
5000,287.27
5001,194.48
5002,314.42
5003,216.20
5004,332.61
5005,230.06
5006,325.62
5007,213.83
5008,310.42
5009,218.41
5010,274.90
5011,200.90
5012,303.84
5013,190.70
5014,306.88
5015,223.04
5016,316.93
5017,251.56
5018,341.33
5019,253.43
5020,324.15
5021,249.83
5022,302.63
5023,238.65
5024,281.73
5025,220.12
5026,247.65
5027,192.28
5028,270.03
5029,196.21
5030,313.26
5031,217.11
5032,318.22
5033,226.70
5034,326.15
5035,222.79
5036,337.21
5037,211.24
5038,314.51
5039,209.90
5040,282.86
5041,196.19
5042,348.77
5043,221.55
5044,310.99
5045,233.45
5046,290.18
5047,244.22
5048,326.64
5049,230.86
5050,398.65
5051,217.03
5052,330.40
5053,228.30
5054,322.98
5055,234.87
5056,387.78
5057,237.28
5058,315.18
5059,372.83
5060,239.79
5061,247.26
5062,221.14
5063,290.44
5064,234.21
5065,356.28
5066,270.30
5067,251.42
5068,324.36
5069,232.06
5070,341.17
5071,283.66
5072,318.96
5073,204.99
5074,346.68
5075,277.59
5076,267.97
5077,295.72
5078,268.77
5079,340.95
5080,331.13
5081,268.70
5082,355.83
5083,235.21
5084,294.32
5085,343.90
5086,272.61
5087,351.53
5088,248.39
5089,209.38
5090,340.87
5091,241.12
5092,353.35
5093,269.29
5094,362.15
5095,238.97
5096,364.68
5097,227.83
5098,354.52
5099,335.61
5100,279.40
5101,325.02
5102,376.89
5103,233.73
5104,304.04
5105,268.60
5106,325.14
5107,251.80
5108,291.28
5109,348.21
5110,243.81
5111,303.80
5112,239.02
5113,323.15
5114,268.74
5115,306.47
5116,322.78
5117,165.32
5118,252.49
5119,185.33
5120,348.93
5121,176.44
5122,257.33
5123,215.06
5124,272.94
5125,185.35
5126,311.65
5127,154.56
5128,339.09
5129,173.83
5130,156.22
5131,167.56
5132,258.67
5133,190.95
5134,334.67
5135,237.46
5136,351.37
5137,285.64
5138,200.25
5139,318.54
5140,206.84
5141,311.08
5142,288.81
5143,307.20
5144,209.90
5145,256.44
5146,219.51
5147,313.62
5148,278.61
5149,321.39
5150,229.79
5151,327.47
5152,253.78
5153,318.57
5154,264.90
5155,365.70
5156,216.52
5157,287.44
5158,171.49
5159,201.52
5160,219.13
5161,382.61
5162,244.12
5163,306.78
5164,218.21
5165,350.32
5166,231.11
5167,351.74
5168,229.04
5169,371.28
5170,275.89
5171,323.49
5172,230.77
5173,399.84
5174,225.50
5175,350.51
5176,344.60
5177,247.20
5178,414.82
5179,338.88
5180,235.41
5181,303.35
5182,234.97
5183,363.40
5184,252.23
5185,349.09
5186,220.72
5187,374.85
5188,244.92
5189,404.87
5190,253.18
5191,323.34
5192,360.72
5193,254.33
5194,371.91
5195,387.87
5196,257.60
5197,344.92
5198,216.48
5199,346.21
5200,244.15
5201,329.88
5202,254.01
5203,363.40
5204,376.52
5205,248.32
5206,361.47
5207,239.64
5208,377.10
5209,355.87
5210,219.13
5211,352.78
5212,241.71
5213,358.32
5214,206.79
5215,286.64
5216,237.02
5217,300.02
5218,213.47
5219,264.96
5220,200.09
5221,271.22
5222,191.33
5223,294.35
5224,187.40
5225,284.35
5226,220.67
5227,206.07
5228,330.00
5229,244.27
5230,235.54
5231,204.65
5232,313.45
5233,202.36
5234,238.69
5235,177.22
5236,268.12
5237,196.99
5238,299.50
5239,197.14
5240,276.90
5241,208.42
5242,301.97
5243,199.56
5244,299.70
5245,251.03
5246,378.77
5247,253.14
5248,304.53
5249,209.82
5250,310.29
5251,264.91
5252,312.60
5253,228.38
5254,326.69
5255,369.69
5256,248.18
5257,331.94
5258,248.97
5259,328.89
5260,310.24
5261,253.03
5262,328.13
5263,125.79
5264,303.73
5265,266.92
5266,369.19
5267,221.89
5268,386.56
5269,253.27
5270,287.08
5271,233.10
5272,340.21
5273,264.02
5274,303.76
5275,346.02
5276,249.47
5277,395.44
5278,252.49
5279,334.09
5280,257.84
5281,391.83
5282,271.39
5283,386.59
5284,287.55
5285,360.44
5286,247.75
5287,346.99
5288,231.53
5289,326.20
5290,258.40
5291,287.94
5292,372.61
5293,236.75
5294,406.17
5295,244.77
5296,356.51
5297,223.07
5298,316.20
5299,216.97
5300,344.19
5301,278.26
5302,238.99
5303,224.41
5304,329.40
5305,283.46
5306,397.63
5307,287.65
5308,364.44
5309,269.58
5310,340.51
5311,251.86
5312,380.01
5313,265.80
5314,354.51
5315,261.59
5316,252.35
5317,382.17
5318,230.27
5319,339.12
5320,249.48
5321,263.60
5322,318.11
5323,250.88
5324,380.17
5325,242.67
5326,270.44
5327,211.24
5328,251.32
5329,250.06
5330,359.00
5331,235.26
5332,407.70
5333,160.23
5334,229.96
5335,204.35
5336,244.71
5337,178.94
5338,273.64
5339,194.59
5340,280.58
5341,110.79
5342,262.80
5343,230.19
5344,215.95
5345,207.86
5346,263.33
5347,265.77
5348,233.38
5349,156.13
5350,165.15
5351,245.42
5352,246.54
5353,249.68
5354,210.80
5355,225.86
5356,227.02
5357,194.24
5358,189.14
5359,169.49
5360,191.26
5361,204.99
5362,242.00
5363,250.63
5364,264.85
5365,258.39
5366,312.55
5367,239.54
5368,225.36
5369,209.95
5370,224.39
5371,250.27
5372,81.42
5373,53.04
5374,219.17
5375,215.96
5376,194.35
5377,247.70
5378,267.27
5379,261.28
5380,239.58
5381,268.51
5382,229.80
5383,246.24
5384,149.30
5385,227.70
5386,227.72
5387,278.11
5388,227.59
5389,265.70
5390,227.33
5391,199.79
5392,192.89
5393,182.02
5394,245.44
5395,236.78
5396,215.16
5397,227.58
5398,209.63
5399,261.96
5400,213.17
5401,210.79
5402,183.83
5403,268.53
5404,246.69
5405,208.53
5406,266.73
5407,240.26
5408,244.64
5409,263.62
5410,282.81
5411,280.28
5412,274.33
5413,268.40
5414,252.29
5415,269.53
5416,271.93
5417,301.07
5418,293.76
5419,214.03
5420,215.51
5421,275.74
5422,273.90
5423,270.94
5424,304.69
5425,284.88
5426,223.38
5427,248.85
5428,288.73
5429,265.82
5430,281.15
5431,224.59
5432,240.81
5433,265.12
5434,275.25
5435,246.38
5436,246.04
5437,269.61
5438,281.46
5439,265.64
5440,314.05
5441,299.63
5442,266.45
5443,277.52
5444,279.96
5445,294.20
5446,286.46
5447,308.80
5448,275.13
5449,226.26
5450,228.55
5451,263.09
5452,292.92
5453,311.56
5454,309.57
5455,285.26
5456,248.07
5457,221.54
5458,261.74
5459,211.91
5460,240.54
5461,253.92
5462,207.30
5463,236.73
5464,223.47
5465,214.99
5466,226.33
5467,253.67
5468,263.96
5469,257.84
5470,224.23
5471,216.32
5472,182.31
5473,268.11
5474,253.63
5475,234.75
5476,205.03
5477,293.47
5478,289.97
5479,262.83
5480,245.75
5481,245.94
5482,273.22
5483,286.97
5484,286.30
5485,244.63
5486,233.72
5487,307.94
5488,271.82
5489,290.06
5490,245.61
5491,272.82
5492,247.35
5493,247.09
5494,249.69
5495,205.74
5496,245.34
5497,293.05
5498,255.90
5499,258.69
5500,288.62
5501,287.22
5502,248.89
5503,258.26
5504,255.62
5505,214.97
5506,228.67
5507,255.85
5508,296.12
5509,218.31
5510,299.51
5511,293.61
5512,260.69
5513,297.39
5514,228.71
5515,293.15
5516,289.26
5517,330.14
5518,280.15
5519,219.12
5520,239.45
5521,286.24
5522,222.79
5523,203.26
5524,236.64
5525,209.25
5526,260.67
5527,309.26
5528,274.82
5529,239.06
5530,275.73
5531,262.43
5532,263.15
5533,261.33
5534,257.36
5535,249.02
5536,301.64
5537,260.43
5538,281.12
5539,255.87
5540,279.60
5541,267.60
5542,265.04
5543,241.78
5544,256.42
5545,275.86
5546,206.84
5547,235.85
5548,270.88
5549,235.72
5550,247.79
5551,212.20
5552,259.02
5553,239.22
5554,202.55
5555,202.70
5556,208.22
5557,204.29
5558,242.20
5559,194.89
5560,256.84
5561,252.06
5562,309.20
5563,229.84
5564,224.27
5565,229.26
5566,293.07
5567,255.34
5568,255.21
5569,282.67
5570,261.34
5571,210.08
5572,183.96
5573,219.09
5574,245.06
5575,222.16
5576,241.25
5577,246.74
5578,263.44
5579,188.69
5580,187.98
5581,222.76
5582,211.78
5583,229.87
5584,230.16
5585,203.77
5586,232.95
5587,227.98
5588,237.01
5589,277.51
5590,261.43
5591,276.10
5592,280.07
5593,234.76
5594,236.96
5595,227.19
5596,262.22
5597,259.75
5598,274.28
5599,226.41
5600,213.94
5601,257.93
5602,238.60
5603,280.45
5604,280.33
5605,269.03
5606,266.28
5607,237.38
5608,237.86
5609,253.84
5610,231.01
5611,242.88
5612,272.08
5613,264.33
5614,245.83
5615,273.22
5616,222.28
5617,257.57
5618,228.14
5619,223.34
5620,61.51
5621,66.81
5622,68.12
5623,55.25
5624,70.34
5625,73.79
5626,66.90
5627,77.14
5628,70.36
5629,65.47
5630,68.80
5631,75.74
5632,71.84
5633,75.64
5634,71.39
5635,67.47
5636,68.52
5637,75.50
5638,70.37
5639,77.49
5640,61.17
5641,65.82
5642,64.62
5643,199.69
5644,204.58
5645,185.36
5646,228.28
5647,217.41
5648,223.49
5649,215.12
5650,209.52
5651,212.62
5652,226.58
5653,279.99
5654,277.26
5655,276.52
5656,235.37
5657,200.46
5658,222.74
5659,191.59
5660,208.77
5661,199.19
5662,253.25
5663,258.60
5664,251.65
5665,242.49
5666,241.29
5667,261.81
5668,274.63
5669,262.47
5670,220.09
5671,227.52
5672,250.47
5673,266.85
5674,228.09
5675,197.99
5676,221.18
5677,218.73
5678,207.48
5679,176.09
5680,252.53
5681,255.66
5682,275.88
5683,288.78
5684,263.19
5685,248.84
5686,285.36
5687,251.71
5688,217.33
5689,268.85
5690,253.18
5691,273.29
5692,259.35
5693,262.05
5694,181.67
5695,269.40
5696,215.75
5697,277.26
5698,263.07
5699,268.57
5700,247.29
5701,283.54
5702,255.99
5703,209.39
5704,193.79
5705,201.43
5706,246.28
5707,281.14
5708,291.69
5709,299.05
5710,294.70
5711,263.17
5712,248.27
5713,233.58
5714,225.35
5715,201.58
5716,219.01
5717,192.09
5718,235.90
5719,202.59
5720,169.54
5721,231.72
5722,219.40
5723,267.77
5724,257.91
5725,254.25
5726,285.28
5727,224.82
5728,251.14
5729,246.24
5730,211.56
5731,157.71
5732,180.62
5733,215.63
5734,265.06
5735,255.30
5736,225.79
5737,222.50
5738,299.89
5739,242.54
5740,219.02
5741,231.15
5742,241.55
5743,234.86
5744,272.49
5745,255.10
5746,240.59
5747,238.65
5748,217.27
5749,266.26
5750,156.67
5751,158.43
5752,191.86
5753,184.94
5754,227.50
5755,227.10
5756,207.33
5757,219.52
5758,230.60
5759,259.49
5760,225.14
5761,193.83
5762,250.13
5763,244.82
5764,263.56
5765,233.07
5766,263.43
5767,209.71
5768,215.89
5769,226.76
5770,250.51
5771,253.36
5772,102.94
5773,149.48
5774,249.00
5775,302.33
5776,213.37
5777,236.67
5778,219.35
5779,273.38
5780,271.01
5781,265.16
5782,258.48
5783,291.55
5784,238.70
5785,291.42
5786,296.68
5787,303.87
5788,262.98
5789,263.39
5790,249.57
5791,239.36
5792,257.94
5793,263.59
5794,86.89
