Frame,FPS
4135,110.23
4136,83.28
4137,77.17
4138,106.29
4139,106.60
4140,108.15
4141,103.72
4142,101.72
4143,101.59
4144,98.86
4145,25.27
4146,108.66
4147,126.55
4148,86.99
4149,97.20
4150,118.04
4151,100.41
4152,108.52
4153,107.40
4154,110.87
4155,102.06
4156,108.54
4157,96.47
4158,106.70
4159,96.74
4160,101.54
4161,105.35
4162,104.30
4163,98.10
4164,74.87
4165,38.87
4166,149.27
4167,92.95
4168,107.60
4169,121.81
4170,98.01
4171,101.38
4172,98.27
4173,111.84
4174,105.96
4175,95.72
4176,112.14
4177,101.26
4178,106.01
4179,102.32
4180,101.24
4181,105.18
4182,102.51
4183,107.58
4184,101.31
4185,13.92
4186,7.54
4187,122.31
4188,117.14
4189,106.43
4190,102.99
4191,125.68
4192,101.81
4193,91.57
4194,93.93
4195,98.45
4196,106.96
4197,102.53
4198,103.91
4199,107.68
4200,103.05
4201,94.78
4202,103.55
4203,113.15
4204,94.06
4205,105.59
4206,111.54
4207,103.20
4208,33.79
4209,119.81
4210,140.17
4211,88.28
4212,99.40
4213,117.48
4214,110.20
4215,105.21
4216,104.37
4217,99.76
4218,100.38
4219,98.55
4220,93.84
4221,98.71
4222,104.79
4223,106.04
4224,51.43
4225,11.76
4226,21.18
4227,13.52
4228,26.60
4229,28.67
4230,19.40
4231,22.78
4232,23.61
4233,20.72
4234,23.19
4235,23.07
4236,21.74
4237,19.38
4238,20.90
4239,20.57
4240,20.94
4241,22.12
4242,23.16
4243,22.49
4244,23.08
4245,42.09
4246,24.67
4247,21.21
4248,22.87
4249,20.27
4250,19.21
4251,19.36
4252,12.63
4253,9.24
4254,6.70
4255,9.26
4256,18.11
4257,22.27
4258,28.66
4259,62.81
4260,47.67
4261,48.42
4262,43.05
4263,30.45
4264,22.20
4265,22.83
4266,24.49
4267,25.31
4268,16.46
4269,38.18
4270,136.84
4271,16.21
4272,33.59
4273,88.91
4274,17.49
4275,41.20
4276,79.15
4277,16.29
4278,40.51
4279,145.75
4280,17.09
4281,53.38
4282,109.40
4283,15.57
4284,43.68
4285,109.84
4286,13.09
4287,35.65
4288,111.24
4289,15.48
4290,40.62
4291,150.15
4292,19.30
4293,44.12
4294,132.37
4295,16.13
4296,39.30
4297,141.76
4298,15.49
4299,37.98
4300,116.19
4301,12.47
4302,23.11
4303,104.42
4304,14.54
4305,39.53
4306,102.08
4307,15.27
4308,38.58
4309,134.02
4310,15.56
4311,51.89
4312,125.51
4313,12.58
4314,48.06
4315,135.33
4316,13.91
4317,45.10
4318,146.31
4319,12.98
4320,52.00
4321,118.05
4322,12.30
4323,38.83
4324,131.70
4325,12.33
4326,50.69
4327,154.55
4328,13.34
4329,47.15
4330,163.83
4331,11.91
4332,38.34
4333,84.66
4334,14.90
4335,45.22
4336,128.89
4337,13.19
4338,44.63
4339,169.45
4340,13.49
4341,46.11
4342,150.19
4343,15.92
4344,47.44
4345,123.27
4346,13.03
4347,47.28
4348,130.53
4349,13.49
4350,54.38
4351,139.90
4352,14.34
4353,43.55
4354,155.71
4355,14.79
4356,54.01
4357,161.74
4358,14.21
4359,44.71
4360,138.81
4361,16.65
4362,56.42
4363,139.65
4364,14.10
4365,50.56
4366,84.46
4367,16.84
4368,64.86
4369,196.27
4370,15.97
4371,47.29
4372,151.21
4373,11.54
4374,62.61
4375,58.91
4376,16.28
4377,49.23
4378,131.37
4379,20.71
4380,310.59
4381,33.49
4382,67.88
4383,165.35
4384,17.16
4385,55.46
4386,127.76
4387,14.42
4388,52.75
4389,182.73
4390,14.05
4391,45.12
4392,166.08
4393,11.26
4394,34.70
4395,111.63
4396,14.57
4397,44.70
4398,160.98
4399,16.06
4400,46.35
4401,145.28
4402,16.87
4403,50.96
4404,148.75
4405,14.31
4406,50.99
4407,153.02
4408,14.28
4409,52.84
4410,153.96
4411,26.68
4412,103.44
4413,113.33
4414,29.47
4415,50.25
4416,163.36
4417,21.33
4418,49.72
4419,112.36
4420,21.42
4421,47.33
4422,141.49
4423,13.00
4424,65.29
4425,183.64
4426,15.91
4427,48.27
4428,140.03
4429,18.14
4430,104.38
4431,248.64
4432,43.24
4433,106.88
4434,224.76
4435,45.75
4436,249.27
4437,251.39
4438,63.25
4439,329.47
4440,358.32
4441,342.14
4442,278.19
4443,375.73
4444,363.02
4445,400.19
4446,314.83
4447,411.54
4448,406.49
4449,394.37
4450,397.13
4451,423.64
4452,391.68
4453,335.35
4454,347.50
4455,293.95
4456,371.03
4457,309.38
4458,333.98
4459,243.57
4460,295.26
4461,324.96
4462,351.05
4463,386.59
4464,410.93
4465,369.82
4466,356.42
4467,364.67
4468,418.24
4469,402.97
4470,363.87
4471,334.08
4472,327.70
4473,381.49
4474,408.15
4475,372.86
4476,423.55
4477,364.01
4478,329.25
4479,361.72
4480,405.96
4481,368.61
4482,349.93
4483,364.98
4484,322.13
4485,250.34
4486,393.82
4487,423.96
4488,349.77
4489,369.86
4490,398.90
4491,387.34
4492,424.79
4493,360.80
4494,341.06
4495,340.23
4496,370.85
4497,410.32
4498,390.43
4499,378.59
4500,352.53
4501,360.11
4502,377.94
4503,401.61
4504,387.18
4505,375.57
4506,341.59
4507,368.87
4508,334.46
4509,398.26
4510,396.84
4511,345.13
4512,394.34
4513,388.56
4514,383.89
4515,363.85
4516,412.15
4517,401.01
4518,372.26
4519,367.24
4520,379.39
4521,379.05
4522,422.94
4523,408.60
4524,409.32
4525,381.91
4526,371.58
4527,296.31
4528,304.40
4529,379.19
4530,391.53
4531,404.22
4532,455.97
4533,400.59
4534,427.68
4535,408.51
4536,349.20
4537,327.85
4538,400.31
4539,356.40
4540,431.65
4541,394.96
4542,388.17
4543,357.26
4544,348.81
4545,327.76
4546,384.85
4547,353.74
4548,333.52
4549,391.97
4550,404.14
4551,403.94
4552,408.16
4553,335.95
4554,339.69
4555,319.42
4556,369.92
4557,397.88
4558,440.43
4559,375.02
4560,340.31
4561,381.50
4562,352.81
4563,356.54
4564,375.95
4565,409.28
4566,412.75
4567,389.23
4568,340.31
4569,432.53
4570,379.55
4571,396.59
4572,379.38
4573,365.64
4574,351.63
4575,374.56
4576,402.77
4577,355.82
4578,361.09
4579,354.70
4580,417.14
4581,401.69
4582,409.37
4583,336.27
4584,354.05
4585,360.74
4586,385.19
4587,369.47
4588,410.80
4589,433.14
4590,395.05
4591,311.34
4592,309.27
4593,263.76
4594,347.07
4595,306.48
4596,335.13
4597,374.41
4598,328.58
4599,322.40
4600,295.85
4601,320.29
4602,309.38
4603,312.86
4604,334.39
4605,305.67
4606,331.41
4607,305.84
4608,313.29
4609,330.59
4610,338.73
4611,308.65
4612,306.34
4613,288.45
4614,345.09
4615,336.27
4616,319.56
4617,342.31
4618,330.86
4619,316.31
4620,303.39
4621,327.90
4622,352.56
4623,315.31
4624,337.42
4625,359.60
4626,338.77
4627,313.01
4628,329.26
4629,337.84
4630,344.58
4631,331.66
4632,336.56
4633,321.24
4634,324.24
4635,313.94
4636,330.44
4637,355.24
4638,352.11
4639,320.37
4640,347.37
4641,330.94
4642,299.32
4643,339.10
4644,282.25
4645,320.61
4646,338.63
4647,357.85
4648,358.29
4649,356.93
4650,303.79
4651,326.16
4652,290.40
4653,345.50
4654,324.62
4655,297.48
4656,277.74
4657,283.88
4658,340.71
4659,354.16
4660,281.83
4661,196.57
4662,317.06
4663,367.35
4664,343.31
4665,352.72
4666,245.06
4667,290.33
4668,325.83
4669,363.40
4670,309.42
4671,347.08
4672,346.54
4673,313.63
4674,324.09
4675,336.49
4676,351.65
4677,326.94
4678,213.32
4679,232.69
4680,339.78
4681,340.58
4682,330.40
4683,333.89
4684,335.24
4685,273.15
4686,343.92
4687,333.68
4688,363.15
4689,347.60
4690,371.09
4691,358.58
4692,408.51
4693,331.43
4694,367.12
4695,317.30
4696,363.76
4697,380.33
4698,375.69
4699,419.25
4700,289.68
4701,370.82
4702,383.30
4703,417.85
4704,439.42
4705,393.39
4706,364.84
4707,384.76
4708,373.96
4709,412.80
4710,423.39
4711,378.20
4712,445.89
4713,323.31
4714,349.81
4715,318.54
4716,384.38
4717,400.62
4718,377.79
4719,394.74
4720,418.17
4721,363.46
4722,370.01
4723,421.23
4724,411.57
4725,394.23
4726,387.70
4727,297.42
4728,377.80
4729,338.59
4730,396.97
4731,411.12
4732,372.73
4733,410.21
4734,327.50
4735,303.55
4736,369.29
4737,335.48
4738,336.80
4739,368.54
4740,407.85
4741,361.05
4742,334.84
4743,344.63
4744,309.95
4745,322.40
4746,363.06
4747,367.08
4748,378.70
4749,323.56
4750,344.39
4751,365.34
4752,370.33
4753,326.18
4754,408.71
4755,358.01
4756,329.59
4757,327.59
4758,335.29
4759,343.56
4760,345.97
4761,350.71
4762,367.59
4763,309.91
4764,301.86
4765,338.93
4766,337.22
4767,310.37
4768,310.06
4769,362.86
4770,359.13
4771,337.66
4772,321.30
4773,324.69
4774,302.21
4775,347.01
4776,354.41
4777,407.76
4778,300.44
4779,312.23
4780,229.58
4781,254.08
4782,357.77
4783,322.59
4784,349.83
4785,410.05
4786,428.14
4787,421.76
4788,364.54
4789,392.91
4790,371.43
4791,310.74
4792,400.19
4793,419.41
4794,412.44
4795,347.16
4796,374.74
4797,393.86
4798,399.68
4799,431.26
4800,414.42
4801,418.76
4802,358.99
4803,346.24
4804,357.62
4805,398.17
4806,329.90
4807,288.77
4808,355.68
4809,352.46
4810,388.65
4811,380.11
4812,400.50
4813,375.63
4814,336.24
4815,418.27
4816,424.09
4817,411.76
4818,291.38
4819,196.92
4820,348.12
4821,355.14
4822,325.36
4823,345.14
4824,400.99
4825,415.21
4826,353.99
4827,341.34
4828,414.25
4829,339.33
4830,381.10
4831,359.67
4832,423.91
4833,417.26
4834,350.64
4835,338.43
4836,241.38
4837,326.56
4838,335.76
4839,324.42
4840,355.04
4841,368.81
4842,409.38
4843,455.35
4844,381.81
4845,375.40
4846,407.03
4847,389.09
4848,358.51
4849,390.88
4850,357.28
4851,346.52
4852,384.70
4853,416.96
4854,403.88
4855,432.84
4856,409.25
4857,419.64
4858,350.39
4859,375.80
4860,367.59
4861,297.79
4862,339.42
4863,372.07
4864,338.16
4865,406.02
4866,367.26
4867,363.07
4868,419.55
4869,368.19
4870,397.92
4871,357.73
4872,322.14
4873,350.73
4874,333.61
4875,329.89
4876,342.25
4877,404.53
4878,383.98
4879,387.49
4880,328.45
4881,336.83
4882,331.86
4883,357.49
4884,410.26
4885,343.40
4886,420.82
4887,424.70
4888,429.63
4889,391.64
4890,404.73
4891,376.59
4892,387.57
4893,391.16
4894,417.76
4895,401.86
4896,378.13
4897,314.31
4898,401.82
4899,359.39
4900,382.12
4901,407.73
4902,384.56
4903,301.95
4904,354.90
4905,330.04
4906,409.20
4907,415.44
4908,389.45
4909,411.32
4910,320.85
4911,357.04
4912,337.51
4913,397.87
4914,348.82
4915,349.35
4916,402.71
4917,141.37
4918,252.07
4919,344.12
4920,363.50
4921,331.18
4922,379.78
4923,403.06
4924,384.59
4925,394.90
4926,415.73
4927,423.23
4928,434.84
4929,364.84
4930,341.70
4931,380.97
4932,383.80
4933,388.35
4934,431.35
4935,416.16
4936,437.87
4937,447.19
4938,419.59
4939,424.86
4940,369.36
4941,372.73
4942,389.67
4943,336.38
4944,400.10
4945,356.96
4946,351.22
4947,371.60
4948,343.49
4949,378.93
4950,406.32
4951,406.44
4952,369.73
4953,407.96
4954,390.81
4955,372.76
4956,362.59
4957,369.18
4958,433.60
4959,404.40
4960,394.74
4961,326.84
4962,378.17
4963,104.01
